Unnamed: 0,Ticker,Date,Open,High,Low,Close,Adj Close,Volume
1170,^NYA,2012-05-24,7558.7900390625,7573.43017578125,7487.68017578125,7552.33984375,7552.33984375,3937670000.0
1171,^IXIC,2012-05-24,2856.550048828125,2858.239990234375,2817.6201171875,2839.3798828125,2839.3798828125,1750290000.0
1178,^DJI,2012-05-24,12491.91015625,12539.58984375,12419.6298828125,12529.75,12529.75,126810000.0
1179,^GSPC,2012-05-24,1318.719970703125,1324.1400146484375,1310.5,1320.6800537109375,1320.6800537109375,3937670000.0
1182,^NYA,2012-05-25,7543.330078125,7567.35986328125,7514.419921875,7534.330078125,7534.330078125,2872660000.0
1183,^IXIC,2012-05-25,2839.739990234375,2846.31005859375,2829.760009765625,2837.530029296875,2837.530029296875,1282680000.0
1190,^DJI,2012-05-25,12530.740234375,12533.1201171875,12421.5302734375,12454.830078125,12454.830078125,93000000.0
1191,^GSPC,2012-05-25,1320.81005859375,1324.199951171875,1314.22998046875,1317.8199462890625,1317.8199462890625,2872660000.0
1199,^NYA,2012-05-29,7583.39990234375,7634.64013671875,7565.91015625,7615.02978515625,7615.02978515625,3441640000.0
1200,^IXIC,2012-05-29,2853.27001953125,2882.830078125,2846.679931640625,2870.989990234375,2870.989990234375,221430000.0
1207,^DJI,2012-05-29,12454.830078125,12611.6103515625,12454.599609375,12580.6904296875,12580.6904296875,107510000.0
1208,^GSPC,2012-05-29,1318.9000244140625,1334.9300537109375,1318.9000244140625,1332.4200439453125,1332.4200439453125,3441640000.0
1211,^NYA,2012-05-30,7543.35986328125,7543.35986328125,7463.740234375,7471.39990234375,7471.39990234375,3534290000.0
1212,^IXIC,2012-05-30,2847.27001953125,2847.27001953125,2825.639892578125,2837.360107421875,2837.360107421875,1671040000.0
1219,^DJI,2012-05-30,12579.01953125,12579.099609375,12396.400390625,12419.8603515625,12419.8603515625,122830000.0
1220,^GSPC,2012-05-30,1331.25,1331.25,1310.760009765625,1313.3199462890625,1313.3199462890625,3534290000.0
1223,^NYA,2012-05-31,7477.68994140625,7512.52001953125,7387.4501953125,7463.9599609375,7463.9599609375,4557620000.0
1224,^IXIC,2012-05-31,2837.3701171875,2842.429931640625,2801.9599609375,2827.340087890625,2827.340087890625,2180130000.0
1231,^DJI,2012-05-31,12414.41015625,12489.8701171875,12316.48046875,12393.4501953125,12393.4501953125,205140000.0
1232,^GSPC,2012-05-31,1313.0899658203125,1319.739990234375,1298.9000244140625,1310.3299560546875,1310.3299560546875,4557620000.0
1235,^NYA,2012-06-01,7368.41015625,7368.419921875,7286.77978515625,7292.22998046875,7292.22998046875,0.0
1236,^IXIC,2012-06-01,2810.1298828125,2810.1298828125,2747.239990234375,2747.47998046875,2747.47998046875,1966370000.0
1243,^DJI,2012-06-01,12391.5595703125,12391.6298828125,12107.48046875,12118.5703125,12118.5703125,162940000.0
1244,^GSPC,2012-06-01,1309.8699951171875,1309.8699951171875,1277.25,1278.0400390625,1278.0400390625,4669350000.0
1247,^NYA,2012-06-04,7302.7900390625,7320.6298828125,7222.8798828125,7285.52978515625,7285.52978515625,4011960000.0
1248,^IXIC,2012-06-04,2747.610107421875,2769.929931640625,2726.679931640625,2760.010009765625,2760.010009765625,1755750000.0
1254,^DJI,2012-06-04,12119.849609375,12143.6904296875,12035.08984375,12101.4599609375,12101.4599609375,126440000.0
1255,^GSPC,2012-06-04,1278.2900390625,1282.550048828125,1266.739990234375,1278.1800537109375,1278.1800537109375,4011960000.0
1258,^NYA,2012-06-05,7270.39990234375,7347.68017578125,7264.75,7338.6201171875,7338.6201171875,3403230000.0
1259,^IXIC,2012-06-05,2749.35009765625,2781.969970703125,2749.340087890625,2778.110107421875,2778.110107421875,1625600000.0
1265,^DJI,2012-06-05,12101.080078125,12147.5498046875,12072.169921875,12127.9501953125,12127.9501953125,108970000.0
1266,^GSPC,2012-06-05,1277.8199462890625,1287.6199951171875,1274.1600341796875,1285.5,1285.5,3403230000.0
1269,^NYA,2012-06-06,7389.919921875,7517.4599609375,7389.919921875,7517.4599609375,7517.4599609375,4268360000.0
1270,^IXIC,2012-06-06,2796.22998046875,2844.719970703125,2796.22998046875,2844.719970703125,2844.719970703125,1761050000.0
1277,^DJI,2012-06-06,12125.0,12414.7900390625,12125.0,12414.7900390625,12414.7900390625,140110000.0
1278,^GSPC,2012-06-06,1285.6099853515625,1315.1300048828125,1285.6099853515625,1315.1300048828125,1315.1300048828125,4268360000.0
1281,^NYA,2012-06-07,7584.06982421875,7614.93017578125,7509.18994140625,7519.830078125,7519.830078125,4258140000.0
1282,^IXIC,2012-06-07,2872.050048828125,2873.590087890625,2827.820068359375,2831.02001953125,2831.02001953125,1655370000.0
1289,^DJI,2012-06-07,12416.5302734375,12555.259765625,12416.5302734375,12460.9599609375,12460.9599609375,131150000.0
1290,^GSPC,2012-06-07,1316.1500244140625,1329.050048828125,1312.6800537109375,1314.989990234375,1314.989990234375,4258140000.0
1293,^NYA,2012-06-08,7480.009765625,7554.56005859375,7451.43017578125,7553.77001953125,7553.77001953125,3497190000.0
1294,^IXIC,2012-06-08,2823.820068359375,2860.93994140625,2814.800048828125,2858.419921875,2858.419921875,1390260000.0
1301,^DJI,2012-06-08,12460.8095703125,12554.2001953125,12398.4404296875,12554.2001953125,12554.2001953125,111810000.0
1302,^GSPC,2012-06-08,1314.989990234375,1325.81005859375,1307.77001953125,1325.6600341796875,1325.6600341796875,3497190000.0
1305,^NYA,2012-06-11,7609.33984375,7623.91015625,7454.16015625,7459.2900390625,7459.2900390625,3537530000.0
1306,^IXIC,2012-06-11,2882.489990234375,2882.9599609375,2806.89990234375,2809.72998046875,2809.72998046875,1480220000.0
1313,^DJI,2012-06-11,12553.8095703125,12650.4697265625,12398.48046875,12411.23046875,12411.23046875,121060000.0
1314,^GSPC,2012-06-11,1325.719970703125,1335.52001953125,1307.72998046875,1308.9300537109375,1308.9300537109375,3537530000.0
1317,^NYA,2012-06-12,7459.27978515625,7558.740234375,7456.919921875,7557.81982421875,7557.81982421875,3442920000.0
1318,^IXIC,2012-06-12,2815.840087890625,2843.669921875,2802.3798828125,2843.070068359375,2843.070068359375,1594310000.0
1325,^DJI,2012-06-12,12412.0703125,12577.01953125,12411.91015625,12573.7998046875,12573.7998046875,111360000.0
1326,^GSPC,2012-06-12,1309.4000244140625,1324.31005859375,1306.6199951171875,1324.1800537109375,1324.1800537109375,3442920000.0
1329,^NYA,2012-06-13,7533.60009765625,7577.7099609375,7483.35009765625,7506.419921875,7506.419921875,3506510000.0
1330,^IXIC,2012-06-13,2838.1201171875,2853.169921875,2810.590087890625,2818.610107421875,2818.610107421875,1602080000.0
1337,^DJI,2012-06-13,12566.3798828125,12598.25,12453.6904296875,12496.3798828125,12496.3798828125,125780000.0
1338,^GSPC,2012-06-13,1324.02001953125,1327.280029296875,1310.510009765625,1314.8800048828125,1314.8800048828125,3506510000.0
1341,^NYA,2012-06-14,7515.93994140625,7608.2900390625,7499.7900390625,7582.81982421875,7582.81982421875,3687720000.0
1342,^IXIC,2012-06-14,2820.6298828125,2842.31005859375,2807.550048828125,2836.330078125,2836.330078125,1633370000.0
1349,^DJI,2012-06-14,12497.8896484375,12698.6796875,12497.66015625,12651.91015625,12651.91015625,128640000.0
1350,^GSPC,2012-06-14,1314.8800048828125,1333.6800537109375,1314.1400146484375,1329.0999755859375,1329.0999755859375,3687720000.0
1353,^NYA,2012-06-15,7613.0400390625,7666.009765625,7604.2099609375,7664.259765625,7664.259765625,4401570000.0
1354,^IXIC,2012-06-15,2839.39990234375,2874.3798828125,2837.93994140625,2872.800048828125,2872.800048828125,2020100000.0
1361,^DJI,2012-06-15,12652.2099609375,12774.7001953125,12651.3798828125,12767.169921875,12767.169921875,284290000.0
1362,^GSPC,2012-06-15,1329.18994140625,1343.3199462890625,1329.18994140625,1342.8399658203125,1342.8399658203125,4401570000.0
1365,^NYA,2012-06-18,7630.7998046875,7680.5400390625,7606.75,7662.2900390625,7662.2900390625,3259430000.0
1366,^IXIC,2012-06-18,2872.489990234375,2903.030029296875,2853.860107421875,2895.330078125,2895.330078125,1586190000.0
1373,^DJI,2012-06-18,12767.01953125,12781.9296875,12696.1796875,12741.8203125,12741.8203125,111280000.0
1374,^GSPC,2012-06-18,1342.4200439453125,1348.219970703125,1334.4599609375,1344.780029296875,1344.780029296875,3259430000.0
1377,^NYA,2012-06-19,7704.1201171875,7797.47998046875,7703.56005859375,7766.259765625,7766.259765625,3815350000.0
1378,^IXIC,2012-06-19,2909.8701171875,2940.22998046875,2908.449951171875,2929.760009765625,2929.760009765625,1835480000.0
1385,^DJI,2012-06-19,12744.6201171875,12898.9404296875,12744.4697265625,12837.330078125,12837.330078125,125180000.0
1386,^GSPC,2012-06-19,1344.8299560546875,1363.4599609375,1344.8299560546875,1357.97998046875,1357.97998046875,3815350000.0
1389,^NYA,2012-06-20,7770.27001953125,7800.6201171875,7706.0498046875,7757.919921875,7757.919921875,3695700000.0
1390,^IXIC,2012-06-20,2932.9599609375,2942.280029296875,2910.0,2930.449951171875,2930.449951171875,1563080000.0
1397,^DJI,2012-06-20,12837.099609375,12877.1796875,12744.919921875,12824.3896484375,12824.3896484375,119110000.0
1398,^GSPC,2012-06-20,1358.0400390625,1361.5699462890625,1346.449951171875,1355.68994140625,1355.68994140625,3695700000.0
1401,^NYA,2012-06-21,7754.31982421875,7765.7001953125,7560.5400390625,7566.10986328125,7566.10986328125,4094470000.0
1402,^IXIC,2012-06-21,2929.14990234375,2930.929931640625,2857.10009765625,2859.090087890625,2859.090087890625,1822200000.0
1409,^DJI,2012-06-21,12823.099609375,12857.3896484375,12561.4599609375,12573.5703125,12573.5703125,146750000.0
1410,^GSPC,2012-06-21,1355.4300537109375,1358.27001953125,1324.4100341796875,1325.510009765625,1325.510009765625,4094470000.0
1413,^NYA,2012-06-22,7609.85986328125,7632.89013671875,7578.68017578125,7616.58984375,7616.58984375,5271490000.0
1414,^IXIC,2012-06-22,2866.169921875,2894.35009765625,2863.929931640625,2892.419921875,2892.419921875,3544010000.0
1420,^DJI,2012-06-22,12574.8203125,12674.080078125,12574.669921875,12640.7802734375,12640.7802734375,209990000.0
1421,^GSPC,2012-06-22,1325.9200439453125,1337.8199462890625,1325.9200439453125,1335.02001953125,1335.02001953125,5271490000.0
1424,^NYA,2012-06-25,7540.2099609375,7540.2099609375,7465.72998046875,7491.8701171875,7491.8701171875,3501820000.0
1425,^IXIC,2012-06-25,2863.889892578125,2863.889892578125,2829.22998046875,2836.159912109375,2836.159912109375,1514430000.0
1432,^DJI,2012-06-25,12639.7998046875,12639.8701171875,12458.009765625,12502.66015625,12502.66015625,134090000.0
1433,^GSPC,2012-06-25,1334.9000244140625,1334.9000244140625,1309.27001953125,1313.719970703125,1313.719970703125,3501820000.0
1436,^NYA,2012-06-26,7502.490234375,7548.47021484375,7464.240234375,7527.080078125,7527.080078125,3412940000.0
1437,^IXIC,2012-06-26,2845.39990234375,2862.14990234375,2832.02001953125,2854.06005859375,2854.06005859375,1623160000.0
1444,^DJI,2012-06-26,12503.5703125,12576.41015625,12452.0302734375,12534.669921875,12534.669921875,109270000.0
1445,^GSPC,2012-06-26,1314.0899658203125,1324.239990234375,1310.300048828125,1319.989990234375,1319.989990234375,3412940000.0
1448,^NYA,2012-06-27,7546.7998046875,7610.419921875,7538.990234375,7598.0498046875,7598.0498046875,3286910000.0
1449,^IXIC,2012-06-27,2862.1298828125,2882.39990234375,2860.1298828125,2875.320068359375,2875.320068359375,1668580000.0
1456,^DJI,2012-06-27,12532.9296875,12646.8701171875,12532.7099609375,12627.009765625,12627.009765625,97950000.0
1457,^GSPC,2012-06-27,1320.7099609375,1334.4000244140625,1320.7099609375,1331.8499755859375,1331.8499755859375,3286910000.0
1460,^NYA,2012-06-28,7544.169921875,7598.97998046875,7500.02001953125,7597.5,7597.5,3969370000.0
1461,^IXIC,2012-06-28,2853.889892578125,2855.739990234375,2818.18994140625,2849.489990234375,2849.489990234375,1795850000.0
1468,^DJI,2012-06-28,12626.25,12626.25,12450.169921875,12602.259765625,12602.259765625,125870000.0
1469,^GSPC,2012-06-28,1331.52001953125,1331.52001953125,1313.2900390625,1329.0400390625,1329.0400390625,3969370000.0
1472,^NYA,2012-06-29,7730.02001953125,7801.83984375,7730.02001953125,7801.83984375,7801.83984375,4590480000.0
1473,^IXIC,2012-06-29,2902.43994140625,2935.1298828125,2895.60009765625,2935.050048828125,2935.050048828125,2021190000.0
1480,^DJI,2012-06-29,12604.599609375,12880.3896484375,12604.5302734375,12880.08984375,12880.08984375,191630000.0
1481,^GSPC,2012-06-29,1330.1199951171875,1362.1700439453125,1330.1199951171875,1362.1600341796875,1362.1600341796875,4590480000.0
1484,^NYA,2012-07-02,7810.830078125,7832.14990234375,7768.35009765625,7832.14990234375,7832.14990234375,3301650000.0
1485,^IXIC,2012-07-02,2938.409912109375,2951.22998046875,2925.7099609375,2951.22998046875,2951.22998046875,1845240000.0
1492,^DJI,2012-07-02,12879.7099609375,12902.1201171875,12795.48046875,12871.3896484375,12871.3896484375,109640000.0
1493,^GSPC,2012-07-02,1362.3299560546875,1366.3499755859375,1355.699951171875,1365.510009765625,1365.510009765625,3301650000.0
1496,^NYA,2012-07-03,7838.66015625,7905.77978515625,7834.77978515625,7901.669921875,7901.669921875,2116390000.0
1497,^IXIC,2012-07-03,2950.81005859375,2976.080078125,2948.39990234375,2976.080078125,2976.080078125,1009330000.0
1504,^DJI,2012-07-03,12868.0595703125,12946.2001953125,12845.2802734375,12943.66015625,12943.66015625,63850000.0
1505,^GSPC,2012-07-03,1365.75,1374.81005859375,1363.530029296875,1374.02001953125,1374.02001953125,2116390000.0
1514,^NYA,2012-07-05,7855.08984375,7869.25,7809.41015625,7837.77001953125,7837.77001953125,3041520000.0
1515,^IXIC,2012-07-05,2970.3701171875,2987.93994140625,2958.300048828125,2976.1201171875,2976.1201171875,1423990000.0
1522,^DJI,2012-07-05,12941.849609375,12961.2998046875,12852.240234375,12896.669921875,12896.669921875,97800000.0
1523,^GSPC,2012-07-05,1373.719970703125,1373.8499755859375,1363.02001953125,1367.5799560546875,1367.5799560546875,3041520000.0
1526,^NYA,2012-07-06,7768.56982421875,7768.56982421875,7722.97021484375,7756.60986328125,7756.60986328125,2745140000.0
1527,^IXIC,2012-07-06,2955.199951171875,2957.5,2921.3701171875,2937.330078125,2937.330078125,1437420000.0
1534,^DJI,2012-07-06,12889.400390625,12889.400390625,12702.990234375,12772.4697265625,12772.4697265625,96760000.0
1535,^GSPC,2012-07-06,1367.0899658203125,1367.0899658203125,1348.030029296875,1354.6800537109375,1354.6800537109375,2745140000.0
1538,^NYA,2012-07-09,7742.02001953125,7747.10009765625,7699.9599609375,7736.39990234375,7736.39990234375,2904860000.0
1539,^IXIC,2012-07-09,2934.489990234375,2942.989990234375,2919.0400390625,2931.77001953125,2931.77001953125,1455500000.0
1546,^DJI,2012-07-09,12772.01953125,12772.01953125,12686.5703125,12736.2900390625,12736.2900390625,100150000.0
1547,^GSPC,2012-07-09,1354.6600341796875,1354.8699951171875,1346.6500244140625,1352.4599609375,1352.4599609375,2904860000.0
1550,^NYA,2012-07-10,7753.740234375,7786.47021484375,7638.31005859375,7667.56982421875,7667.56982421875,3470600000.0
1551,^IXIC,2012-07-10,2945.35009765625,2953.469970703125,2891.419921875,2902.330078125,2902.330078125,1725730000.0
1558,^DJI,2012-07-10,12733.8701171875,12830.2900390625,12606.91015625,12653.1201171875,12653.1201171875,114760000.0
1559,^GSPC,2012-07-10,1352.9599609375,1361.5400390625,1336.27001953125,1341.469970703125,1341.469970703125,3470600000.0
1562,^NYA,2012-07-11,7667.66015625,7704.830078125,7643.91015625,7685.31982421875,7685.31982421875,3426290000.0
1563,^IXIC,2012-07-11,2898.77001953125,2905.510009765625,2866.530029296875,2887.97998046875,2887.97998046875,1635120000.0
1570,^DJI,2012-07-11,12653.0400390625,12661.9697265625,12534.330078125,12604.5302734375,12604.5302734375,128420000.0
1571,^GSPC,2012-07-11,1341.4000244140625,1345.0,1333.25,1341.449951171875,1341.449951171875,3426290000.0
1574,^NYA,2012-07-12,7633.64013671875,7665.169921875,7578.58984375,7638.64990234375,7638.64990234375,3654440000.0
1575,^IXIC,2012-07-12,2867.080078125,2876.320068359375,2837.719970703125,2866.18994140625,2866.18994140625,1719460000.0
1582,^DJI,2012-07-12,12602.7099609375,12630.6396484375,12492.25,12573.26953125,12573.26953125,142760000.0
1583,^GSPC,2012-07-12,1341.2900390625,1341.2900390625,1325.4100341796875,1334.760009765625,1334.760009765625,3654440000.0
1586,^NYA,2012-07-13,7654.02001953125,7764.740234375,7654.02001953125,7758.2998046875,7758.2998046875,3212930000.0
1587,^IXIC,2012-07-13,2874.06005859375,2913.280029296875,2873.389892578125,2908.469970703125,2908.469970703125,1373620000.0
1594,^DJI,2012-07-13,12573.73046875,12784.73046875,12573.0400390625,12777.08984375,12777.08984375,121080000.0
1595,^GSPC,2012-07-13,1334.81005859375,1357.699951171875,1334.81005859375,1356.780029296875,1356.780029296875,3212930000.0
1598,^NYA,2012-07-16,7741.56005859375,7759.47998046875,7705.669921875,7743.02001953125,7743.02001953125,2862720000.0
1599,^IXIC,2012-07-16,2903.030029296875,2910.199951171875,2888.010009765625,2896.93994140625,2896.93994140625,1414470000.0
1605,^DJI,2012-07-16,12776.330078125,12779.580078125,12690.0498046875,12727.2099609375,12727.2099609375,93500000.0
1606,^GSPC,2012-07-16,1356.5,1357.260009765625,1348.510009765625,1353.6400146484375,1353.6400146484375,2862720000.0
1609,^NYA,2012-07-17,7763.14990234375,7799.66015625,7690.509765625,7794.77001953125,7794.77001953125,3566680000.0
1610,^IXIC,2012-07-17,2911.4599609375,2916.610107421875,2871.64990234375,2910.0400390625,2910.0400390625,1774160000.0
1617,^DJI,2012-07-17,12728.73046875,12829.23046875,12645.099609375,12805.5400390625,12805.5400390625,119620000.0
1618,^GSPC,2012-07-17,1353.6800537109375,1365.3599853515625,1345.0699462890625,1363.6700439453125,1363.6700439453125,3566680000.0
1621,^NYA,2012-07-18,7768.490234375,7846.25,7760.06005859375,7831.08984375,7831.08984375,3642630000.0
1622,^IXIC,2012-07-18,2904.239990234375,2951.300048828125,2902.949951171875,2942.60009765625,2942.60009765625,1817040000.0
1629,^DJI,2012-07-18,12796.98046875,12921.9404296875,12754.6103515625,12908.7001953125,12908.7001953125,130070000.0
1630,^GSPC,2012-07-18,1363.5799560546875,1375.260009765625,1358.9599609375,1372.780029296875,1372.780029296875,3642630000.0
1633,^NYA,2012-07-19,7843.52978515625,7871.1298828125,7821.830078125,7849.75,7849.75,4043360000.0
1634,^IXIC,2012-07-19,2961.7099609375,2976.219970703125,2952.419921875,2965.89990234375,2965.89990234375,1735920000.0
1641,^DJI,2012-07-19,12909.6103515625,12977.5703125,12889.9296875,12943.3603515625,12943.3603515625,139480000.0
1642,^GSPC,2012-07-19,1373.010009765625,1380.3900146484375,1371.2099609375,1376.510009765625,1376.510009765625,4043360000.0
1645,^NYA,2012-07-20,7795.35986328125,7795.35986328125,7752.18994140625,7759.58984375,7759.58984375,3925020000.0
1646,^IXIC,2012-07-20,2957.02001953125,2957.02001953125,2925.300048828125,2925.300048828125,2925.300048828125,1810420000.0
1653,^DJI,2012-07-20,12942.6796875,12942.830078125,12810.349609375,12822.5703125,12822.5703125,210770000.0
1654,^GSPC,2012-07-20,1376.510009765625,1376.510009765625,1362.18994140625,1362.6600341796875,1362.6600341796875,3925020000.0
1657,^NYA,2012-07-23,7670.43017578125,7684.4599609375,7596.66015625,7670.5400390625,7670.5400390625,3717180000.0
1658,^IXIC,2012-07-23,2877.510009765625,2898.050048828125,2852.8798828125,2890.14990234375,2890.14990234375,1607140000.0
1665,^DJI,2012-07-23,12820.4501953125,12820.4501953125,12583.41015625,12721.4599609375,12721.4599609375,137760000.0
1666,^GSPC,2012-07-23,1362.3399658203125,1362.3399658203125,1337.56005859375,1350.52001953125,1350.52001953125,3717180000.0
1669,^NYA,2012-07-24,7667.10009765625,7668.759765625,7538.240234375,7590.60986328125,7590.60986328125,3891290000.0
1670,^IXIC,2012-07-24,2894.949951171875,2896.56005859375,2847.219970703125,2862.989990234375,2862.989990234375,1748410000.0
1677,^DJI,2012-07-24,12720.9296875,12730.08984375,12521.83984375,12617.3203125,12617.3203125,131530000.0
1678,^GSPC,2012-07-24,1350.52001953125,1351.530029296875,1329.239990234375,1338.31005859375,1338.31005859375,3891290000.0
1681,^NYA,2012-07-25,7618.080078125,7639.330078125,7569.0400390625,7607.56982421875,7607.56982421875,3719170000.0
1682,^IXIC,2012-07-25,2856.780029296875,2870.219970703125,2839.760009765625,2854.239990234375,2854.239990234375,1784150000.0
1689,^DJI,2012-07-25,12617.76953125,12732.76953125,12617.6201171875,12676.0498046875,12676.0498046875,127320000.0
1690,^GSPC,2012-07-25,1338.3499755859375,1343.97998046875,1331.5,1337.8900146484375,1337.8900146484375,3719170000.0
1693,^NYA,2012-07-26,7691.75,7770.22021484375,7691.75,7754.509765625,7754.509765625,4429300000.0
1694,^IXIC,2012-07-26,2896.679931640625,2905.570068359375,2876.010009765625,2893.25,2893.25,1981520000.0
1701,^DJI,2012-07-26,12680.58984375,12931.2197265625,12680.58984375,12887.9296875,12887.9296875,133620000.0
1702,^GSPC,2012-07-26,1338.1700439453125,1363.1300048828125,1338.1700439453125,1360.02001953125,1360.02001953125,4429300000.0
1705,^NYA,2012-07-27,7792.9599609375,7932.97021484375,7792.9599609375,7912.16015625,7912.16015625,4399010000.0
1706,^IXIC,2012-07-27,2906.5,2961.8701171875,2900.97998046875,2958.090087890625,2958.090087890625,2102610000.0
1713,^DJI,2012-07-27,12888.91015625,13117.740234375,12888.5302734375,13075.66015625,13075.66015625,161510000.0
1714,^GSPC,2012-07-27,1360.050048828125,1389.18994140625,1360.050048828125,1385.969970703125,1385.969970703125,4399010000.0
1717,^NYA,2012-07-30,7898.0400390625,7939.14990234375,7885.89990234375,7911.0400390625,7911.0400390625,3212060000.0
1718,^IXIC,2012-07-30,2959.070068359375,2970.300048828125,2939.0400390625,2945.840087890625,2945.840087890625,1483990000.0
1725,^DJI,2012-07-30,13075.349609375,13128.6396484375,13042.849609375,13073.009765625,13073.009765625,91730000.0
1726,^GSPC,2012-07-30,1385.93994140625,1391.739990234375,1381.3699951171875,1385.300048828125,1385.300048828125,3212060000.0
1729,^NYA,2012-07-31,7894.7001953125,7917.41015625,7863.2099609375,7863.93017578125,7863.93017578125,3821570000.0
1730,^IXIC,2012-07-31,2945.080078125,2959.6201171875,2938.409912109375,2939.52001953125,2939.52001953125,1801440000.0
1737,^DJI,2012-07-31,13071.7197265625,13082.66015625,13006.48046875,13008.6796875,13008.6796875,125980000.0
1738,^GSPC,2012-07-31,1385.27001953125,1387.1600341796875,1379.1700439453125,1379.3199462890625,1379.3199462890625,3821570000.0
1741,^NYA,2012-08-01,7891.33984375,7898.14013671875,7839.7001953125,7841.330078125,7841.330078125,4440920000.0
1742,^IXIC,2012-08-01,2956.719970703125,2958.280029296875,2917.780029296875,2920.2099609375,2920.2099609375,1722530000.0
1749,^DJI,2012-08-01,13007.4697265625,13074.830078125,12951.16015625,12976.1298828125,12976.1298828125,132780000.0
1750,^GSPC,2012-08-01,1379.3199462890625,1385.030029296875,1373.3499755859375,1375.3199462890625,1375.3199462890625,4440920000.0
1753,^NYA,2012-08-02,7791.490234375,7823.919921875,7710.830078125,7765.60009765625,7765.60009765625,4193740000.0
1754,^IXIC,2012-08-02,2900.4599609375,2934.64990234375,2890.85009765625,2909.77001953125,2909.77001953125,1822620000.0
1761,^DJI,2012-08-02,12969.7001953125,12969.849609375,12778.900390625,12878.8798828125,12878.8798828125,112770000.0
1762,^GSPC,2012-08-02,1375.1300048828125,1375.1300048828125,1354.6500244140625,1365.0,1365.0,4193740000.0
1765,^NYA,2012-08-03,7848.31982421875,7960.0498046875,7848.31982421875,7939.5498046875,7939.5498046875,3751170000.0
1766,^IXIC,2012-08-03,2951.280029296875,2977.409912109375,2945.81005859375,2967.89990234375,2967.89990234375,1730210000.0
1773,^DJI,2012-08-03,12884.8203125,13133.1796875,12884.8203125,13096.169921875,13096.169921875,112390000.0
1774,^GSPC,2012-08-03,1365.449951171875,1394.1600341796875,1365.449951171875,1390.989990234375,1390.989990234375,3751170000.0
1777,^NYA,2012-08-06,7958.43017578125,7997.43994140625,7958.43017578125,7964.08984375,7964.08984375,3122050000.0
1778,^IXIC,2012-08-06,2978.159912109375,3000.239990234375,2974.22998046875,2989.909912109375,2989.909912109375,1528260000.0
1785,^DJI,2012-08-06,13099.8798828125,13187.2802734375,13099.7197265625,13117.509765625,13117.509765625,84270000.0
1786,^GSPC,2012-08-06,1391.0400390625,1399.6300048828125,1391.0400390625,1394.22998046875,1394.22998046875,3122050000.0
1789,^NYA,2012-08-07,7997.72021484375,8049.6298828125,7997.72021484375,8017.7099609375,8017.7099609375,3682490000.0
1790,^IXIC,2012-08-07,3002.659912109375,3028.610107421875,3002.090087890625,3015.860107421875,3015.860107421875,1899240000.0
1797,^DJI,2012-08-07,13118.650390625,13215.9697265625,13118.419921875,13168.599609375,13168.599609375,95240000.0
1798,^GSPC,2012-08-07,1394.4599609375,1407.1400146484375,1394.4599609375,1401.3499755859375,1401.3499755859375,3682490000.0
1801,^NYA,2012-08-08,7989.68017578125,8033.3798828125,7984.8798828125,8018.240234375,8018.240234375,3221790000.0
1802,^IXIC,2012-08-08,3003.77001953125,3018.89990234375,3002.409912109375,3011.25,3011.25,1874580000.0
1809,^DJI,2012-08-08,13158.099609375,13202.650390625,13115.240234375,13175.6396484375,13175.6396484375,84910000.0
1810,^GSPC,2012-08-08,1401.22998046875,1404.1400146484375,1396.1300048828125,1402.219970703125,1402.219970703125,3221790000.0
1813,^NYA,2012-08-09,8008.0,8046.39013671875,8002.9599609375,8025.0,8025.0,3119610000.0
1814,^IXIC,2012-08-09,3009.860107421875,3022.68994140625,3007.300048828125,3018.639892578125,3018.639892578125,1677970000.0
1821,^DJI,2012-08-09,13174.73046875,13200.23046875,13125.08984375,13165.1904296875,13165.1904296875,84350000.0
1822,^GSPC,2012-08-09,1402.260009765625,1405.949951171875,1398.800048828125,1402.800048828125,1402.800048828125,3119610000.0
1825,^NYA,2012-08-10,7994.240234375,8045.64013671875,7973.56982421875,8044.759765625,8044.759765625,2767980000.0
1826,^IXIC,2012-08-10,3008.830078125,3020.860107421875,3003.3798828125,3020.860107421875,3020.860107421875,1556460000.0
1833,^DJI,2012-08-10,13163.150390625,13208.2197265625,13094.9599609375,13207.9501953125,13207.9501953125,86640000.0
1834,^GSPC,2012-08-10,1402.5799560546875,1405.97998046875,1395.6199951171875,1405.8699951171875,1405.8699951171875,2767980000.0
1837,^NYA,2012-08-13,8035.2998046875,8039.43994140625,7985.52978515625,8018.64013671875,8018.64013671875,2499990000.0
1838,^IXIC,2012-08-13,3018.27001953125,3023.030029296875,2999.1201171875,3022.52001953125,3022.52001953125,1353380000.0
1845,^DJI,2012-08-13,13204.9296875,13205.009765625,13112.9404296875,13169.4296875,13169.4296875,67550000.0
1846,^GSPC,2012-08-13,1405.8699951171875,1405.8699951171875,1397.3199462890625,1404.1099853515625,1404.1099853515625,2499990000.0
1849,^NYA,2012-08-14,8042.490234375,8054.7998046875,8002.02978515625,8019.52978515625,8019.52978515625,2930900000.0
1850,^IXIC,2012-08-14,3032.669921875,3034.159912109375,3009.929931640625,3016.97998046875,3016.97998046875,1567830000.0
1857,^DJI,2012-08-14,13168.1103515625,13223.009765625,13142.099609375,13172.1396484375,13172.1396484375,84430000.0
1858,^GSPC,2012-08-14,1404.3599853515625,1410.030029296875,1400.5999755859375,1403.9300537109375,1403.9300537109375,2930900000.0
